src,product_name,regualar_price,special_price,old_price,img_src
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Walton WSI-Krystalline-18C (smart) 1.5 Ton Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/_/c_3.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Walton WSI-Krystalline-18A 1.5 Ton Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1/_/1_8_2.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Walton WSN-Krystalline-12A 1 Ton Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/4/_/4_2_4.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Whirlpool Inverter AC 1.5 Ton 3d Cooling System Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/w/h/whirlpool-1ton-ac-5-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Whirlpool Inverter AC 1 Ton 3d Cooling System Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/w/h/whirlpool-1ton-ac-5-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Konka KCCBR 24HR 2 Ton Cassette Ceiling Mounted Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/k/o/konka-air-conditioner-2-ton-cassette-ceiling-mounted-1-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Konka KCCBR 18HR 1.5 Ton Cassette Ceiling Mounted Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/k/o/konka-air-conditioner-1.5-ton-cassette-ceiling-mounted-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Konka KAC12H3A I-100 1 Ton Split Wall Air Conditioner,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/k/o/konka-air-conditioner-1-ton-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Sansui SSZ 24.CT9-MHB Air Conditioner- 2 Ton,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-ssz-24-ct9-mhb-deluxe-split-air-conditinor-1-nepal.png
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Sansui SSZ 12 CT9-MHB Air Conditioner- 1 Ton,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-ssz-24-ct9-mhb-deluxe-split-air-conditinor-1-nepal_1.png
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,Sansui SSZ 18.CT9-MHB Air Conditioner- 1.5 Ton,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-ssz-24-ct9-mhb-deluxe-split-air-conditinor-1-nepal_2.png
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,CG Ceiling Cassette Air Conditioner 4 Ton AC CG48CC01,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/g/cg-cassetle-air-conditions-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,CG Floor Standing Air Conditioner 4.0 Ton AC CG48FSAC02,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/g/cg-air-conditions-floor-standing-1-nepal_1_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,CG Floor Standing Air Conditioner 3 Ton AC CG36FSAC02,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/g/cg-air-conditions-floor-standing-1-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/air-conditioner.html?p=11,CG Floor Standing Air Conditioner 2 Ton AC CG24FSAC02,"Rs.239,890",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/g/cg-air-conditions-floor-standing-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Samsung 8 kg Fully Automatic Front Load Washing Machine WW81J54E0BX,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-ww81j54eobx-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 7.5 Kg Fully Automatic top Loading Washing Machine NA-F75V7LLK,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/naf75v7llk-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 7.5 Kg Fully Automatic top Loading Washing Machine NA-F75S7SLK,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/naf75v7llk-5-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-MSA7P-BLUE Semi Automatic Washing Machine 7 Kg,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-MTB75 Top Load Washing Machine 7.5 Kg,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-2-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-MTB85 Top Load Washing Machine 8.5 Kg,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-2-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-MFC75 7.5 Kg Front Load Washing Machine,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-3-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-MFC85 8.5 Kg Front Load Washing Machine,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-4-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Sansui SS-FMI90 9.0 Kg Front Load Inverter Washing Machine,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/s/a/sansui-washing-machine-semi-automatic-5-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Yasuda 7.5 Kg Top Loading Fully Automatic Washing Machine YS TMA75,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-tma75-washingmachine-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Yasuda 8 Kg Front Load Washing Machine YS FMH80,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-fmh80-washingmachine-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 7 Kg Fully Automatic top Loading Washing Machine NA-F70B5HLK,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/naf70b5hlk-3-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 7 Kg Fully Automatic top Loading Washing Machine NA-F70A7HRB,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/na-f70a7hrb-1-nepla.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 7 Kg Fully Automatic top Loading Washing Machine NA-F70B5HRG,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/naf70b5hrb-7-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,CG Knight Series Washing Machine - CGWF8051B 8 Kg,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/g/cg-knight-series-washing-machine-1-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,LG Top Loading 8KG Washing Machine T2108VSAB,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-t2108vsab-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,LG 8kg 6 Motion Inverter Direct Drive Front Load Washing Machine FV1408S4VN,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-fv1408s4v-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,LG 8kg AI Direct Drive Front Load Washing Machine FV1408S4WN,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-fv1408s4w-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,"LG Washing Machine With Dryer 8/5kg, 6 Motion Inverter Direct Drive FV1408H4V","Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-fc1408h3e-washing-machine-1-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,LG 9kg AI Direct Drive Front Load Washing Machine FV1409S3W,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-fv1409s3w-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,"LG Washing Machine With Dryer 9kg, 6 Motion Inverter Direct Drive FV1409H3V","Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-fc1408h3e-washing-machine-1-nepal_1_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,"LG 9/6kg, TWIN Load Smart Washing Machine with Inverter Direct Drive TWC1409H2E","Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-twc1409h2e-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,LG 10 KG Commercial Laundering Washing Machine RV1329CD4P,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/1/f1069fd3ps-1_1_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/washing-machine-dryer.html?p=12,Panasonic 6.2 Kg Fully Automatic top Loading Washing Machine NA-F62B5HRB,"Rs.90,990",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/n/a/naf62b5hrb-2-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,"Crompton,Arno Neo 10 L Storage Water Geyser, White ASWH 2610","Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/a/r/arno-1_2.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra Electric Geyser Ocean 15L BSWH 106,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/b/a/baltra-ocean-25l_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda 6 Ltr Gas Geyser Black YS-6NB,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-6nb-gasgeyser-1-nepal.png
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda Electric Geyser 1 Ltr YS-EGC01,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-egc01-electricgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda Electric Geyser 3 Ltr YS-EGC03,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-egco3-electricgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda 10 Liter Storage Water Heater YS-EGS10,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-egs10-electricgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda 15 Liter Storage Water Heater YS-EGS15,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-egs15-electricgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda 25 Liter Storage Water Heater YS-EGS25,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-egs25-electricgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Yasuda 6 Ltr Gas Geyser YS-6N,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/y/a/yasuda-ys-6n-gasgeyser-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Faber 15 Ltrs Water Heater FWG GLITZ ( IVORY+MAROON),"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/a/faber-fwg_glitz_15ltrs-waterheater-2-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Faber 15 Ltrs Water Heater FWG GLITZ ( WHITE+BLACK),"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/a/faber-fwg_glitz_15_ltrs_white_black_-waterheater-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Faber 25 Ltrs Water Heater FWG GLITZ (IVORY+MAROON),"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/a/faber-fwg_glitz_25_ltrs_ivory_maroon_-waterheater-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Faber 25 Ltrs Water Heater FWG GLITZ (WHITE+BLACK),"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/a/faber-fwg_glitz_25ltrs_white_black_-waterheater-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Faber Water Heater FWG VULCAN 25V,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/a/faber-fwg_vulcan_25_v-waterheater-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra Ocean Electric Geyser 25 L - BSWH 107,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/b/a/baltra-ocean-25l.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra Warmth Electric Geyser 25 L BIEG-202,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/b/a/baltra-electric-geyser-warmit-35l-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra RAINBOW GAS GeYSER 6L BGWH 203,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/r/a/rainbow_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra Electric Geyser Swelter 1L BEG 201,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/b/a/baltra-gyser-swelter-1-nepal_2.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Baltra Electric Geyser Macro 25L,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/b/a/baltra-electric-gyeser-macro-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Crompton Amica 5 10-Litre Storage Water Heater ASWH2010,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/r/crompton-_amica-1_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Crompton Solarium Neo Water Geyser ASWH1610 10 L Storage,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/r/cromptun-solarium-neo-aswh1610-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Crompton Solarium Neo Water Geyser ASWH1615 15 L Storage,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/r/cromptun-solarium-neo-aswh1610-1-nepal_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Crompton Solarium Neo Water Geyser ASWH1625 25 L Storage,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/r/cromptun-solarium-neo-aswh1610-1-nepal_1_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/water-geysers.html?p=13,Crompton Solarium Qube Water Geyser ASWH2415 15 L Storage,"Rs.16,697",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/c/r/crompton-solarium-qube-aswh2415-1-nepal.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMSl105L 105AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/images/catalog/product/placeholder/small_image.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Luminous Solar hybrid Inverter 1500VA 24V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1500.png
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE FIPO-IP650 INVERTER BATTERY,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/fi650.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE FIBO-IB1000 INVERTER BATTERY,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1000.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Exide FIBO-IB1500 Battery 150Ah/12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1500_ik.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Exide FIP0-IP1800 INVERTER BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1800_w.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Exide FIP0-IP 2000 INVERTER BATTERY,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/2000v.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE IR350+ 100 AH TUBULAR BATTERY,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/350_.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMS20L 20AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/20l.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMS60L 60AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/60.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMS75L 75AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/75.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMS100L 100AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/e/x/exide_6lms_100-1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMS150L 150AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/e/x/exide_6lms150l-1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMSl200L 200AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/200l.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE SOLAR 6LMSl120L 120AH BATTERY 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/f/i/fibo-ib1000-3.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Luminous 500VA/12V Solar Hybrid Inverter,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/850.png
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,LUMINOUS 1500 VA SINE WAVE INVERTER 24V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1500.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,EXIDE INVA TUBULAR FE10- IT500 150AH TALL TUBULAR BATTERY,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/092782b882_1457590187_exide-it500_1_.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Exide Invatubular FE10- It750 200Ah Inverter Battery,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/141020125010exide_it750.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Su Kam 200AH Battery 12V,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/su-kam-inverter-ups-battery-spb-200.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Su-Kam 250 Va Micron Square Wave Digital UPS Inverter,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/su-kam-250-va-micron-sdl147603719-1-42b30.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Su-Kam 250 VA Micron Square Wave Digital UPS (Mini Inverter),"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/su-kam-250-va-micron-sdl147603719-1-42b30_1.jpg
https://www.dealayo.com/home-and-furniture/home-appliances/inverter-batteries-stabilizers.html?p=14,Su Kam Fusion series 2KVA Inverter,"Rs.27,299",,,https://www.dealayo.com/media/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/su-kam-inverter-blaze_2000va.jpg
